Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Views (future),Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2013|Color-=Sliver,CJZBLXLX05686-2013-Sliver,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2014|Color-=Gold,CJZBLXLX05686-2014-Gold,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2014|Color-=Sliver,CJZBLXLX05686-2014-Sliver,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2015|Color-=Gold,CJZBLXLX05686-2015-Gold,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2015|Color-=Sliver,CJZBLXLX05686-2015-Sliver,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2016|Color-=Gold,CJZBLXLX05686-2016-Gold,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2016|Color-=Sliver,CJZBLXLX05686-2016-Sliver,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2017|Color-=Gold,CJZBLXLX05686-2017-Gold,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2017|Color-=Sliver,CJZBLXLX05686-2017-Sliver,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2018|Color-=Gold,CJZBLXLX05686-2018-Gold,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2018|Color-=Sliver,CJZBLXLX05686-2018-Sliver,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2019|Color-=Gold,CJZBLXLX05686-2019-Gold,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899788303",Gold Tone Chain + Choose Your Birth Year Unique Font Pendant Fashion Necklace,Style-=2019|Color-=Sliver,CJZBLXLX05686-2019-Sliver,"25","FIXED_PRICE","USD",12.95,,,,"0",,,,"Apr-01-24 06:58:03 PDT","Aug-01-24 06:58:03 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Aquarius;Aries;Cancer;Capricorn;Gemini;Leo;Libra;Pisces;Sagittarius;Scorpio;Taurus;Virgo,CJLX1539648,"600","FIXED_PRICE","USD",5.95,,,5.95,"0","","","","Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags","","","","","","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Aquarius,CJLX153964811KP,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Aries,CJLX153964801AZ,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Cancer,CJLX153964804DW,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Capricorn,CJLX153964810JQ,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Gemini,CJLX153964803CX,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Leo,CJLX153964805EV,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Libra,CJLX153964807GT,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Pisces,CJLX153964812LO,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Sagittarius,CJLX153964809IR,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Scorpio,CJLX153964808HS,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Taurus,CJLX153964802BY,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899790675",Gold Tone Chain + Gold Tone Round Zodiac Rune Pendant Fashion Astronomy Necklace,Constellation-=Virgo,CJLX153964806FU,"50","FIXED_PRICE","USD",5.95,,,,"0",,,,"Apr-01-24 07:00:06 PDT","Aug-01-24 07:00:06 PDT","Necklaces & Pendants","155101","","","New with tags",,,,,"","US","Does not apply","",""
"386899852024","Leather Portable Jewelry Box With Mirror For Necklace, Earrings, Rings, Bracelet",Color-=Black A;Blue A;Light pink;Pink A;White A,CJJJJTFZ00170,"250","FIXED_PRICE","USD",9.75,,,9.75,"0","","","","Apr-01-24 07:27:42 PDT","Aug-01-24 07:27:42 PDT","Jewelry Boxes, Organizers & Packaging","262017","","","New with tags","","","","","","US","Does not apply","",""
"386899852024","Leather Portable Jewelry Box With Mirror For Necklace, Earrings, Rings, Bracelet",Color-=Black A,CJJJJTFZ00170-Black A,"50","FIXED_PRICE","USD",9.75,,,,"0",,,,"Apr-01-24 07:27:42 PDT","Aug-01-24 07:27:42 PDT","Jewelry Boxes, Organizers & Packaging","262017","","","New with tags",,,,,"","US","Does not apply","",""
"386899852024","Leather Portable Jewelry Box With Mirror For Necklace, Earrings, Rings, Bracelet",Color-=Blue A,CJJJJTFZ00170-Blue A,"50","FIXED_PRICE","USD",9.75,,,,"0",,,,"Apr-01-24 07:27:42 PDT","Aug-01-24 07:27:42 PDT","Jewelry Boxes, Organizers & Packaging","262017","","","New with tags",,,,,"","US","Does not apply","",""
"386899852024","Leather Portable Jewelry Box With Mirror For Necklace, Earrings, Rings, Bracelet",Color-=Light pink,CJJJJTFZ00170-Light pink,"50","FIXED_PRICE","USD",9.75,,,,"0",,,,"Apr-01-24 07:27:42 PDT","Aug-01-24 07:27:42 PDT","Jewelry Boxes, Organizers & Packaging","262017","","","New with tags",,,,,"","US","Does not apply","",""
"386899852024","Leather Portable Jewelry Box With Mirror For Necklace, Earrings, Rings, Bracelet",Color-=Pink A,CJJJJTFZ00170-Pink A,"50","FIXED_PRICE","USD",9.75,,,,"0",,,,"Apr-01-24 07:27:42 PDT","Aug-01-24 07:27:42 PDT","Jewelry Boxes, Organizers & Packaging","262017","","","New with tags",,,,,"","US","Does not apply","",""
"386899852024","Leather Portable Jewelry Box With Mirror For Necklace, Earrings, Rings, Bracelet",Color-=White A,CJJJJTFZ00170-White A,"50","FIXED_PRICE","USD",9.75,,,,"0",,,,"Apr-01-24 07:27:42 PDT","Aug-01-24 07:27:42 PDT","Jewelry Boxes, Organizers & Packaging","262017","","","New with tags",,,,,"","US","Does not apply","",""
"386899887454",Chunky Silver And Gold Tone 12mm Iced Out CZ Crystal & Cuban Link Chain Bracelet,Color-=011101Gold;011101Silver;011601Gold;011601Silver;015701Gold;015701Silver,CJSL1639614,"300","FIXED_PRICE","USD",9.95,,,9.95,"0","","","","Apr-01-24 07:53:33 PDT","Aug-01-24 07:53:33 PDT","Bracelets & Charms","261999","","","New with tags","","","","","","US","Does not apply","",""
"386899887454",Chunky Silver And Gold Tone 12mm Iced Out CZ Crystal & Cuban Link Chain Bracelet,Color-=011101Gold,CJSL163961405EV,"50","FIXED_PRICE","USD",9.95,,,,"0",,,,"Apr-01-24 07:53:33 PDT","Aug-01-24 07:53:33 PDT","Bracelets & Charms","261999","","","New with tags",,,,,"","US","Does not apply","",""
"386899887454",Chunky Silver And Gold Tone 12mm Iced Out CZ Crystal & Cuban Link Chain Bracelet,Color-=011101Silver,CJSL163961406FU,"50","FIXED_PRICE","USD",9.95,,,,"0",,,,"Apr-01-24 07:53:33 PDT","Aug-01-24 07:53:33 PDT","Bracelets & Charms","261999","","","New with tags",,,,,"","US","Does not apply","",""
"386899887454",Chunky Silver And Gold Tone 12mm Iced Out CZ Crystal & Cuban Link Chain Bracelet,Color-=011601Gold,CJSL163961403CX,"50","FIXED_PRICE","USD",9.95,,,,"0",,,,"Apr-01-24 07:53:33 PDT","Aug-01-24 07:53:33 PDT","Bracelets & Charms","261999","","","New with tags",,,,,"","US","Does not apply","",""
"386899887454",Chunky Silver And Gold Tone 12mm Iced Out CZ Crystal & Cuban Link Chain Bracelet,Color-=011601Silver,CJSL163961404DW,"50","FIXED_PRICE","USD",9.95,,,,"0",,,,"Apr-01-24 07:53:33 PDT","Aug-01-24 07:53:33 PDT","Bracelets & Charms","261999","","","New with tags",,,,,"","US","Does not apply","",""
"386899887454",Chunky Silver And Gold Tone 12mm Iced Out CZ Crystal & Cuban Link Chain Bracelet,Color-=015701Gold,CJSL163961401AZ,"50","FIXED_PRICE","USD",9.95,,,,"0",,,,"Apr-01-24 07:53:33 PDT","Aug-01-24 07:53:33 PDT","Bracelets & Charms","261999","","","New with tags",,,,,"","US","Does not apply","",""
"386899887454",Chunky Silver And Gold Tone 12mm Iced Out CZ Crystal & Cuban Link Chain Bracelet,Color-=015701Silver,CJSL163961402BY,"50","FIXED_PRICE","USD",9.95,,,,"0",,,,"Apr-01-24 07:53:33 PDT","Aug-01-24 07:53:33 PDT","Bracelets & Charms","261999","","","New with tags",,,,,"","US","Does not apply","",""
"386899912364",925 Sterling Silver Solid Band + CZ Genuine Princess Cut Stone Engagement Ring,Size-=17;19;9,CJZBLXLX00414,"75","FIXED_PRICE","USD",14.95,,,14.95,"0","","","","Apr-01-24 08:10:25 PDT","Aug-01-24 08:10:25 PDT","Rings","137856","","","New with tags","","","","","","US","Does not apply","",""
"386899912364",925 Sterling Silver Solid Band + CZ Genuine Princess Cut Stone Engagement Ring,Size-=17,CJZBLXLX00414-17,"25","FIXED_PRICE","USD",14.95,,,,"0",,,,"Apr-01-24 08:10:25 PDT","Aug-01-24 08:10:25 PDT","Rings","137856","","","New with tags",,,,,"","US","Does not apply","",""
"386899912364",925 Sterling Silver Solid Band + CZ Genuine Princess Cut Stone Engagement Ring,Size-=19,CJZBLXLX00414-19,"25","FIXED_PRICE","USD",14.95,,,,"0",,,,"Apr-01-24 08:10:25 PDT","Aug-01-24 08:10:25 PDT","Rings","137856","","","New with tags",,,,,"","US","Does not apply","",""
"386899912364",925 Sterling Silver Solid Band + CZ Genuine Princess Cut Stone Engagement Ring,Size-=9,CJZBLXLX00414-9,"25","FIXED_PRICE","USD",14.95,,,,"0",,,,"Apr-01-24 08:10:25 PDT","Aug-01-24 08:10:25 PDT","Rings","137856","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Adjustable Ingot Chain;40 5CM Adjustable Keel Chain;40 5CM Adjustable Starry Sky;40 5CM Flash European Chain;40 5CM Melon Seeds Chain;40 5CM Snake Bones Chain;40 5CM Twisted Piece Chain;40 5CM Water Wave Chain;50CM Melon Seeds Chain;50CM Snake Bones Chain;50CM Twisted Piece Chain;50CM Water Wave Chain;55CM Flash European Chain;55CM Melon Seeds Chain;55CM Snake Bones Chain;55CM Twisted Piece Chain;55CM Water Wave Chain;60CM Flash European Chain;60cm Melon Seeds Chain;60cm Snake Bones Chain;60cm Twisted Piece Chain;60cm Water Wave Chain;Ball Bead Chain Chain;Chain Length 50CM Flash Europe;Chain Length 50CM Ingot Chain;Chain Length 50CM Keel Chain;Chain Length 50CM Starry;Chain Length 55CM Ingot Chain;Chain Length 55CM Keel Chain;Chain Length 55CM Starry;Chain Length 60CM Ingot Chain;Chain Length 60CM Keel Chain;Chain Length 60CM Starry;Gypsophila Chain;Ingot Chain Golden 45cm;Ingot Chain Yellow Gold 40cm;Keel Chain Chain;Keel Chain Golden 40cm;Keel Chain Yellow Gold 45cm;Melon Seeds Chain Gold 40cm;Melon Seeds Chain Gold 45cm;O Chain;O Chain Golden 40cm;O Shaped Chain Golden 45cm;Snake Bones Chain Gold 40cm;Snake Bones Chain Golden 45cm;Starry Golden 40cm;Starry Golden 45cm;Twisted Piece Chain Gold 40cm;Twisted Piece Chain Gold 45cm;Water Wave Chain Gold 40cm;Water Wave Chain Gold 45cm,CJLX1932128,"1300","FIXED_PRICE","USD",19.95,,,19.95,"0","","","","Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags","","","","","","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Adjustable Ingot Chain,CJLX193212850XC,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Adjustable Keel Chain,CJLX193212845SH,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Adjustable Starry Sky,CJLX193212849WD,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Flash European Chain,CJLX193212848VE,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Melon Seeds Chain,CJLX193212847UF,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Snake Bones Chain,CJLX193212846TG,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Twisted Piece Chain,CJLX193212851YB,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=40 5CM Water Wave Chain,CJLX193212852ZA,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=50CM Melon Seeds Chain,CJLX193212828BY,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=50CM Snake Bones Chain,CJLX193212825YB,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=50CM Twisted Piece Chain,CJLX193212826ZA,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=50CM Water Wave Chain,CJLX193212824XC,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=55CM Flash European Chain,CJLX193212831EV,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=55CM Melon Seeds Chain,CJLX193212836JQ,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=55CM Snake Bones Chain,CJLX193212833GT,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=55CM Twisted Piece Chain,CJLX193212834HS,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=55CM Water Wave Chain,CJLX193212832FU,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
"386899922425",18K Gold Necklace Women's 925 Sterling Silver Gold Plated Chain,Color-=60CM Flash European Chain,CJLX193212839MN,"25","FIXED_PRICE","USD",19.95,,,,"0",,,,"Apr-01-24 08:16:40 PDT","Aug-01-24 08:16:40 PDT","Necklaces & Pendants","137839","","","New with tags",,,,,"","US","Does not apply","",""
